,id,product_uid,search_term,relevance,relevance_int,bm25
60287,182002,175915,kohler highlin touch biscuit,2.67,10,0.01733970804260469
60288,182003,175916,hanger racc vertic,1.33,2,0.006695431867756164
60289,182006,175917,pvs 12 wide floor,2.0,6,0.004247419542374888
60290,182013,175922,dewalt 20v recep saw,3.0,12,0.0
60291,182014,175922,dewalt saw all18-volt one cordless reciproc saw,1.67,4,0.007853984410773352
60292,182021,175928,diagon sink,2.67,10,0.017928459800710034
60293,182024,175931,fenc tube joint,1.67,4,0.0
60294,182025,175932,oatey industri grade glue,2.0,6,0.0
60295,182027,175934,ceil light base part,2.0,6,0.0
60296,182030,175936,grappler tool hook,2.0,6,0.0
60297,182033,175939,sodium hid bulb,2.33,8,0.0
60298,182039,175943,style n go cabinet,1.33,2,0.0
60299,182041,175944,rainbird riser,2.33,8,0.0
60300,182043,175946,bosch 1 in drill bit,2.33,8,0.0
60301,182045,175947,phillip fluoresc 40,3.0,12,0.0
60302,182048,175949,stair rail kit 2 step,2.67,10,0.0036167889523654123
60303,182051,175951,odl 6' x 6'retract screen,2.0,6,0.0
60304,182054,175954,gb brush nickel towel rod,2.67,10,0.005979991544186808
60305,182055,175954,over the door small towel bar,3.0,12,0.0026578643123208834
60306,182058,175957,backsplash for kitchen tin,2.33,8,0.0
60307,182059,175957,kitchen pvc decor backsplash,2.67,10,0.006891161064722221
60308,182074,175967,broan rang hood utx5530,2.33,8,0.0
60309,182075,175967,pr3-pg3 rang hood,2.0,6,0.0
60310,182079,175969,coranado baseboard pine,2.0,6,0.0
60311,182083,175972,video de laser level,2.0,6,0.0
60312,182092,175979,bathroom top 44,2.67,10,0.009817435945835703
60313,182095,175982,edington grey umbrella,3.0,12,0.0
60314,182096,175983,satin nickl door hing 4 in,3.0,12,0.016162038468893938
60315,182097,175984,moen ensley,2.33,8,0.010430330660045825
60316,182106,175993,1/2 drive sae socket set,2.67,10,0.010810200515787755
60317,182111,175996,"rug, runner",2.67,10,0.0
60318,182115,175997,secur door.,2.33,8,0.0
60319,182118,175999,solid harvest gold,2.0,6,0.012483462620909557
60320,182120,176001,manual stud finder,2.33,8,0.0
60321,182124,176004,6 ft ceder fenc,2.33,8,0.008205482617337981
60322,182127,176005,rondo 1 light a,3.0,12,0.0
60323,182130,176007,g4 light,2.33,8,0.013229920698682982
60324,182131,176008,christma light icicl coler,2.33,8,0.025200899671961062
60325,182132,176008,philip multi cascad icicl,3.0,12,0.015869507096695944
60326,182136,176011,pipe y adapt,1.67,4,0.0
60327,182138,176013,columbia seam binder,2.0,6,0.0
60328,182141,176014,tabl glass oatu,1.0,0,0.0
60329,182142,176015,30 electr rang with convect oven,2.67,10,0.0055391152119225575
60330,182146,176017,elrctric welder,2.33,8,0.0
60331,182148,176018,home decor mantl green,2.0,6,0.013361327440000893
60332,182149,176019,wyndham sheffield 60 in,3.0,12,0.016834366997279335
60333,182150,176020,bruce oak butter,2.67,10,0.0
60334,182151,176021,moen showerhead eva,2.67,10,0.00939702476810082
60335,182152,176021,shower head control valv brush nickel,2.0,6,0.0
60336,182157,176023,19.5 oval drop in bathroom sink,2.67,10,0.008550364589611302
60337,182160,176025,4 ft 250 lb ladder,2.67,10,0.0
60338,182173,176031,guarter round tile,2.0,6,0.00561791837185068
60339,182175,176032,vertic bind hardwar,2.33,8,0.006695431867756164
60340,182179,176036,hampton bay edington patio chair,2.67,10,0.0
60341,182181,176037,door 24 x 74,1.33,2,0.00560669209623031
60342,182182,176038,three lantern light,2.33,8,0.009581274293196836
60343,182186,176040,2g bone rocker,2.0,6,0.0
60344,182188,176042,hillsdal dayb,2.67,10,0.012924408844247386
60345,182190,176043,glacier bay drawer slide,2.67,10,0.0
60346,182191,176043,shower rose with extens arm,2.0,6,0.0
60347,182194,176046,white suspend overal for kid,1.0,0,0.0077681475189046644
60348,182195,176047,6.5 hp gas generat,2.33,8,0.0
60349,182196,176048,mount blanv,2.0,6,0.0
60350,182197,176049,h3596 right hand,2.67,10,0.0
60351,182198,176050,bolt 1 lb.,2.0,6,0.006364046019371561
60352,182199,176051,manuel vent sky light,3.0,12,0.0
60353,182201,176052,galvan gutter leaf cover,2.67,10,0.0
60354,182205,176053,mower belt gx 10851,2.67,10,0.0
60355,182206,176053,z beast drive belt,2.33,8,0.006749289329419737
60356,182208,176055,torino 84 vaniti,1.67,4,0.0
60357,182209,176056,whitehaus bathroom sinl,2.33,8,0.005288488498691428
60358,182211,176058,heater for refrigertor,1.67,4,0.0
60359,182214,176060,rheem air condit,2.0,6,0.0
60360,182219,176064,driveway column kit,1.67,4,0.0
60361,182220,176065,snow blowerr scraper blade,1.67,4,0.0
60362,182222,176067,bosch hammer core bit,3.0,12,0.0
60363,182224,176069,"vaniti 32,",2.67,10,0.0
60364,182225,176070,redwood wall paper,1.67,4,0.0043423079697916395
60365,182226,176070,wall paper yonker ny,2.0,6,0.0043423079697916395
60366,182227,176071,carlisl wide plank floor 118-23-01-34-20-5508-212-natol,2.0,6,0.0
60367,182228,176072,arabesqu mosaic,2.67,10,0.0
60368,182229,176073,patio/garden dine furnitur,2.33,8,0.0
60369,182230,176074,plank floor allur,3.0,12,0.0
60370,182233,176075,rheem 220 volt,1.67,4,0.0
60371,182235,176077,temper glass wndow,1.33,2,0.0
60372,182239,176080,tide deterg 100 fl oz,2.33,8,0.006545163386316466
60373,182240,176081,moen ensley,2.67,10,0.010430330660045825
60374,182241,176082,1/4 in twist rope per foot,2.0,6,0.013914151794573516
60375,182244,176084,silver 3 ceil light,2.67,10,0.006780482997104449
60376,182246,176086,2 piec face way with cover,1.33,2,0.0018036950385900523
60377,182247,176087,48 singl sink vaniti white,3.0,12,0.013841299603806397
60378,182253,176090,stapl gun electr wire,3.0,12,0.008868337220286265
60379,182257,176093,36 inch white rang hood,2.33,8,0.0038980981276392616
60380,182258,176094,light up safeti glass,1.67,4,0.002680387086873622
60381,182260,176096,hot tub light,2.0,6,0.004038575530737812
60382,182262,176096,stainless steel light cover plate,3.0,12,0.013789647402649903
60383,182265,176099,dewalt 20 v max drill,2.67,10,0.0
60384,182268,176102,1 flexibl conduit connector,2.0,6,0.0
60385,182269,176103,petit round toilet white,2.33,8,0.009516016499489941
60386,182270,176104,torino 84 vaniti,3.0,12,0.0
60387,182271,176105,carbon monoxid alarm alert,2.67,10,0.0
60388,182274,176106,water base white rustoleum,2.67,10,0.0038980981276392616
60389,182280,176110,flat screen tv brace,2.33,8,0.013214516115559882
60390,182282,176112,fasten with cap,2.33,8,0.0
60391,182286,176114,door chim button,2.0,6,0.005403478843531992
60392,182290,176117,compost baag,1.5,3,0.0
60393,182291,176118,m8 screw 1.00x30 mm,1.67,4,0.0
60394,182293,176120,1/4 in. nylon,1.67,4,0.00913324067269793
60395,182295,176121,wood and concret stain,2.33,8,0.0
60396,182299,176123,ft15 light,2.67,10,0.0
60397,182300,176124,"kaleen rugs, inc matira area rug 3 x",3.0,12,0.011818207310583036
60398,182302,176125,fireproof tape for sheetrock,1.67,4,0.0
60399,182312,176133,conduit snap connector,2.33,8,0.01638162559565832
60400,182314,176135,metal plate 9x12,2.0,6,0.0
60401,182318,176137,claw foot faucet deck mount,2.67,10,0.017066580347016205
60402,182324,176142,lamin countertop 11 feet,1.33,2,0.0
60403,182328,176143,lawn blade model 10302,2.33,8,0.0
60404,182329,176144,batteri for wheelchair 35ah,1.33,2,0.0
60405,182332,176146,kohler riverbi k5871-1a2-0,2.67,10,0.007611885320641622
60406,182334,176148,ws bath collect normal,2.67,10,0.004373198433322615
60407,182339,176153,stone paver kit,2.33,8,0.011509606571994124
60408,182343,176156,commercil threshold,1.67,4,0.0
60409,182345,176158,42 stainless steel,2.67,10,0.008036631676140412
60410,182346,176159,10 flouresc bulb,3.0,12,0.0
60411,182347,176159,phillip fluoresc 40,2.67,10,0.0
60412,182348,176160,brown plastic planter,2.0,6,0.012021429955320854
60413,182351,176162,new gas engin,1.33,2,0.0
60414,182352,176162,propan hose 15 ft,2.0,6,0.0
60415,182354,176164,generat wheel packag,2.0,6,0.006638303987883633
60416,182359,176168,durawal 32 x 48 x,1.67,4,0.0
60417,182365,176170,spaong,3.0,12,0.0
60418,182367,176172,bathroom fan motion sencer,2.33,8,0.014418531354726326
60419,182372,176176,arabesqu mosaic,3.0,12,0.0
60420,182374,176177,"carriag bolt, 3/8x 3",2.33,8,0.0
60421,182375,176178,push snow plow,1.67,4,0.0
60422,182376,176179,univers water system,2.33,8,0.006842819226527459
60423,182386,176186,trailer in stock,2.33,8,0.001502013587917412
60424,182387,176187,vertic bind hardwar,2.67,10,0.006695431867756164
60425,182389,176189,royal bath,2.33,8,0.010421890759426808
60426,182390,176190,low profil heat panel,1.33,2,0.0
60427,182391,176191,white heat regist 10 inch,2.33,8,0.004790571180747135
60428,182392,176192,daltil 6x6 gold,2.33,8,0.010158398841418297
60429,182394,176194,24 hollow core closet dor,2.67,10,0.02514167003471519
60430,182395,176194,jeldwen 24 inch bifold door,2.33,8,0.0
60431,182398,176196,contact paoer,1.0,0,0.0
60432,182399,176197,dish scrub spong,2.33,8,0.0
60433,182403,176200,hepa filter shark navig,1.67,4,0.0
60434,182405,176201,zen garden decor,2.67,10,0.01916688202745963
60435,182406,176202,ceil paint pray,2.0,6,0.0
60436,182407,176202,light almond interior paint,2.0,6,0.013752567796926818
60437,182417,176208,bushbutton for door bell,1.67,4,0.0
60438,182418,176209,is my account activ,1.0,0,0.0
60439,182421,176212,quick snap punch,1.0,0,0.0
60440,182426,176216,christma tree blue light,2.0,6,0.0
60441,182429,176218,simpson 3125s pressur washer,2.33,8,0.008205482617337981
60442,182432,176220,front door unit with sidelight,2.33,8,0.0
60443,182433,176221,48 wide frig,1.0,0,0.004247419542374888
60444,182435,176221,"luxuri vinyl, expo floor",2.0,6,0.006597516323033219
60445,182437,176221,vinal plank select,2.33,8,0.0
60446,182439,176222,hang planter straw incert,2.67,10,0.009668656902834414
60447,182447,176227,mataeial need for paver patio,1.33,2,0.0021969423073833496
60448,182458,176233,2 wooden leg,1.33,2,0.0
60449,182461,176233,stafford trim pfj,2.0,6,0.0
60450,182470,176239,martha stewart s closet system,2.0,6,0.008662792102173642
60451,182471,176240,lock plier set,2.67,10,0.004435893078569794
60452,182474,176243,knape vogt baseket,3.0,12,0.0
60453,182476,176244,sierra ridg premium mosaic,2.67,10,0.010396832587902678
60454,182480,176247,thin tile sealer,3.0,12,0.0071442893425412496
60455,182483,176250,6 inch baffl trim white,3.0,12,0.0
60456,182485,176252,peel and stick floor panel,3.0,12,0.0
60457,182486,176252,vynik tile peel stick,2.33,8,0.0
60458,182487,176253,10 ft cpvc pipe,3.0,12,0.0
60459,182488,176254,ext spring a,2.0,6,0.0
60460,182490,176255,hepa clean filter,2.33,8,0.0
60461,182492,176257,dust control sh round,1.67,4,0.004690298053125422
60462,182494,176259,push snow plow,2.33,8,0.0
60463,182495,176260,clow hammer 16 0z,2.0,6,0.0
60464,182496,176261,water base white rustoleum,2.0,6,0.0
60465,182498,176263,behr premium plus ultra ul203,2.0,6,0.0
60466,182502,176267,bosch blade 1640vs,2.33,8,0.012031833712542123
60467,182515,176277,engin floor bum boo,2.67,10,0.0
60468,182518,176279,sweeni mole and gopher repel,2.67,10,0.0
60469,182521,176281,hard start capacit,3.0,12,0.0
60470,182525,176285,"gloss white paint, gallon",2.33,8,0.007271272644412532
60471,182527,176286,display shelf glass door,2.33,8,0.006750172483274552
60472,182530,176288,hamiltton collectin,2.67,10,0.0
60473,182532,176290,20 gallon vacuum bag,1.67,4,0.0
60474,182533,176291,surebond pneumat,2.33,8,0.009442305922556134
60475,182535,176293,steel angl and connector,1.67,4,0.0
60476,182537,176295,navi and brown floor lamp,2.33,8,0.0
60477,182539,176296,ballast for singl t12 fluorscent bulb,1.0,0,0.0
60478,182540,176296,donn 2 feet,1.0,0,0.0036167889523654123
60479,182541,176296,mp70 u lightbulb,1.33,2,0.0
60480,182544,176297,j- channel flexibl,2.0,6,0.0
60481,182549,176301,cum remov for swim pool,2.0,6,0.009700660568645662
60482,182564,176311,power cord brown flat,3.0,12,0.006767935032960801
60483,182566,176313,melamin 3/4 x12x97,3.0,12,0.0
60484,182568,176315,daltil urban camoflogu,2.0,6,0.010158398841418297
60485,182571,176317,simpson 3125s pressur washer,2.67,10,0.0
60486,182572,176317,toy i pressur washer,1.67,4,0.0
60487,182576,176320,ceil fan with chain cord,2.33,8,0.0
60488,182578,176321,rubber back door mat,2.67,10,0.004287552234734948
60489,182579,176322,wireless light sitch,2.67,10,0.0
60490,182581,176323,power washer multi pack,1.0,0,0.0
60491,182582,176323,quick connect power washer nozzl,2.33,8,0.009310202826524117
60492,182584,176325,continent soft touch shut-off,2.33,8,0.0
60493,182585,176326,holli evergreen,2.67,10,0.023218956994232303
60494,182590,176328,whole hous duct humidifi,2.33,8,0.0
60495,182598,176335,four light wall/bath melodi,2.67,10,0.0
60496,182603,176338,grohe essencekitchen faucet,1.67,4,0.0
60497,182610,176342,wast basket cabinet roll out 15 inch,2.0,6,0.0066886080794852565
60498,182611,176343,galvan fenc accessori,2.67,10,0.0
60499,182614,176345,right outsw door with pet,3.0,12,0.01115509680932714
60500,182615,176346,6 1/2 foot prelit christma tree,2.67,10,0.0
60501,182625,176350,vigoro viti 3 gal grape,2.0,6,0.016906693764686672
60502,182626,176351,mitt white glaze porcelain floor tile,2.33,8,0.007769788002882065
60503,182627,176352,makita 1202 c demolit hammer,2.0,6,0.010553370552948487
60504,182629,176353,candelabra to regular convert,1.0,0,0.0
60505,182631,176354,stainless steel screw grill,2.67,10,0.003783566409793723
60506,182632,176355,woodrx ultra natur,2.0,6,0.004810582606007919
60507,182633,176356,spray paint rust-oleum gray,3.0,12,0.007152156542008925
60508,182636,176359,keeney sink strainer 3-1/2,1.67,4,0.0
60509,182638,176360,wallpap ashford,2.0,6,0.014020568482479031
60510,182643,176363,moen 40243 adler faucet,3.0,12,0.016583972992011725
60511,182644,176364,w-cube-,2.0,6,0.0
60512,182646,176366,black and decker hand vac,3.0,12,0.0
60513,182650,176370,exterior grey color,2.33,8,0.012892061168381878
60514,182652,176372,milwauke saw 18volt,3.0,12,0.010842647366991491
60515,182654,176373,garag door track kit,2.0,6,0.005403478843531992
60516,182655,176373,round carport,1.33,2,0.0
60517,182656,176374,window gaze bead,2.0,6,0.00627005490659158
60518,182670,176384,oak mold 12 foot,2.33,8,0.013489618915096665
60519,182671,176385,mocha 60,1.33,2,0.017255399265101154
60520,182673,176386,stone effect backsplash cool fushion,2.33,8,0.0
60521,182675,176387,swc2801n composit sink,1.67,4,0.007091331244079715
60522,182677,176389,27 inch vaniti combo,2.0,6,0.0
60523,182682,176393,1 1/2 in x 1 in bush,2.33,8,0.008395380918550228
60524,182683,176393,reduc for cpvc,2.33,8,0.004574837853556027
60525,182685,176394,argon singl hung window,2.0,6,0.0
60526,182687,176395,bronz 30 inch towel bar,2.67,10,0.0
60527,182692,176398,squar d fpv,1.67,4,0.0
60528,182693,176398,telemechan squar d,2.67,10,0.0
60529,182695,176400,brass tub or shower faucet,2.33,8,0.014000563509078285
60530,182698,176403,clow hammer 16 0z,2.0,6,0.0
60531,182705,176409,bronz bath rug,1.67,4,0.0
60532,182707,176411,4x4 inch blue tile,2.33,8,0.0
60533,182708,176412,halifax 1/2 lite,1.67,4,0.01408826575404693
60534,182709,176412,steel clad jen weld replac door,2.33,8,0.0
60535,182711,176413,old style nailshand forgednail,1.67,4,0.007081588197808279
60536,182714,176416,main lug 30 space,2.67,10,0.0
60537,182723,176420,fan screw hunter,2.0,6,0.0
60538,182727,176422,split leather work glove xs,2.67,10,0.0
60539,182733,176426,echo part spark,3.0,12,0.011115798875028659
60540,182741,176429,bull nose waterfal daltil,2.67,10,0.021718346558415945
60541,182744,176431,beckett fish,1.33,2,0.0
60542,182749,176433,porter-c 4-tool 18-volt nickel cordless,2.0,6,0.014185820619725566
60543,182750,176434,singl granit bathroom vaniti,2.33,8,0.004980291414926267
60544,182751,176435,wastel,1.67,4,0.0
60545,182752,176436,shower head /w filter,2.0,6,0.007305537858012392
60546,182755,176439,bruce oak butter,2.33,8,0.0
60547,182756,176440,lyndhurst base,2.33,8,0.004291592450146808
60548,182767,176447,power press tool,2.0,6,0.0
60549,182771,176449,led light bulb par30l,2.33,8,0.0
60550,182784,176458,plywood 5 inch,2.0,6,0.008284534192319648
60551,182785,176459,susbend,3.0,12,0.0
60552,182792,176465,toto water level,2.33,8,0.0
60553,182793,176466,blank door birch,2.0,6,0.008705948893964473
60554,182794,176467,36 inch in cabinet rang hood,3.0,12,0.014046884274189354
60555,182795,176467,36 inch white rang hood,2.67,10,0.010064145480106134
60556,182799,176469,faucet silver ring,2.67,10,0.0
60557,182800,176470,singl hole cabinet pull handl,2.33,8,0.004980291414926267
60558,182801,176471,chadwick pendant,2.67,10,0.009493623357914038
60559,182804,176474,u shape sette cushion,2.0,6,0.0
60560,182805,176475,floor marbl tile,3.0,12,0.0
60561,182811,176479,floor vinyl coffe,2.33,8,0.0
60562,182817,176482,coil bosh nail,1.67,4,0.007013915339540343
60563,182818,176483,bush for shade area,1.33,2,0.0
60564,182822,176486,closet door ogan,1.0,0,0.014066270945705634
60565,182826,176487,seam strip,3.0,12,0.0
60566,182827,176488,hickori hardwar kitchen cabinet chrome knob,2.67,10,0.006378823333805071
60567,182828,176489,mocha 60,1.67,4,0.017255399265101154
60568,182838,176496,kohler ch730 maintanc kit,2.33,8,0.005227435229148122
60569,182839,176497,southern fertil,2.0,6,0.010187257581665088
60570,182840,176498,inexpens wood door,2.0,6,0.0
60571,182843,176500,1/4 20 flat under screw,2.0,6,0.005686869673639923
60572,182845,176501,corbel ad post top,1.67,4,0.0
60573,182853,176506,brass plumb air compressor,2.67,10,0.0
60574,182856,176508,wood bowl maker,1.0,0,0.009722353673021067
60575,182857,176509,vanitiy top back splach,3.0,12,0.004287552234734948
60576,182858,176510,full throttl color sued,1.67,4,0.0035975822118889905
60577,182859,176511,wayfair dark beig,3.0,12,0.008771395309597651
60578,182860,176512,glaciar bay crystal shower,1.67,4,0.0
60579,182861,176512,glacier bay air gap brush nickel,2.67,10,0.0
60580,182862,176512,glacier bay dorset shower valv,2.0,6,0.0
60581,182868,176515,fma fuse,2.0,6,0.0
60582,182869,176515,littl fuse 44/100 a,2.33,8,0.0
60583,182871,176516,garg door handl,2.0,6,0.0
60584,182874,176518,stainless steel screw grill,2.67,10,0.0
60585,182878,176520,luxuri strada steam shower,2.67,10,0.006597516323033219
60586,182880,176521,fat max flash light,2.33,8,0.0
60587,182881,176521,stanley 12v flashlight,2.0,6,0.0
60588,182882,176522,8 x 1/2,2.67,10,0.0
60589,182884,176523,decoat chain,2.67,10,0.0
60590,182888,176525,christma tree decor pattern,2.33,8,0.013294368694014728
60591,182892,176526,instal cost for kitchen faucet,1.67,4,0.0
60592,182896,176529,12 4x4,2.0,6,0.0
60593,182897,176530,lock mail box with post,3.0,12,0.0
60594,182906,176535,heat element 9kw,2.0,6,0.0
60595,182908,176535,rheem 220 volt,2.0,6,0.0
60596,182909,176536,halifax 1/2 lite,3.0,12,0.01408826575404693
60597,182911,176538,mobilehom wall paint,2.0,6,0.0043423079697916395
60598,182913,176540,fluoresc moon light,2.67,10,0.0
60599,182914,176541,exterior shutter 10x51,2.33,8,0.0
60600,182918,176543,ivori roll,2.67,10,0.015708850668063323
60601,182919,176544,whitehaus kitchen sink stainless,3.0,12,0.005593317046093163
60602,182920,176545,door chim button,3.0,12,0.0
60603,182924,176546,out side facet,1.0,0,0.0
60604,182925,176546,"outdoor multi-outlet extens cord, orange,",1.67,4,0.010130046620874088
60605,182927,176546,wall outlet cover outdoor,2.33,8,0.0
60606,182928,176547,48 wide frig,1.0,0,0.004247419542374888
60607,182930,176549,20 gallon vacuum bag,2.33,8,0.005681717570318184
60608,182933,176550,36 in. x18 ft. floor runner,2.0,6,0.009738816620631943
60609,182935,176551,vigor spade fork,2.0,6,0.0
60610,182937,176552,fernco 3 inch donut,2.0,6,0.01241707828400313
60611,182938,176553,ous post,2.33,8,0.007660285331258154
60612,182939,176554,drawer part for cabinet,2.67,10,0.005061364524522366
60613,182940,176555,vesel tub,3.0,12,0.007583810172277725
60614,182941,176556,commerci mop sink faucet 4,2.0,6,0.0
60615,182942,176556,commerci use faucet,2.67,10,0.0
60616,182943,176557,kitchen ceil lighten,3.0,12,0.0
60617,182947,176558,sharkbit 3/3 reduc,2.67,10,0.004574837853556027
60618,182948,176559,flat seal 1097686,1.67,4,0.0
60619,182949,176560,kohlor flush for toilet tank 4421,2.33,8,0.0
60620,182955,176564,replac microwav plate,1.33,2,0.0
60621,182958,176566,carpet reduc pewter,2.33,8,0.0
60622,182960,176567,skill saw carbid blade,2.33,8,0.008413243122158446
60623,182964,176571,vaniti sink co,2.67,10,0.0
60624,182965,176572,rectangel garbag can,3.0,12,0.0021816592510613057
60625,182968,176575,decora 2-gang extend,1.67,4,0.010778393337142117
60626,182969,176576,metal tile floor,2.0,6,0.0
60627,182971,176578,push snow plow,2.0,6,0.0
60628,182972,176578,toyotaa,1.67,4,0.0
60629,182998,176600,20 gal air-compressor,2.33,8,0.0
60630,183001,176603,toto drake ii sanagloss,2.33,8,0.014101075336136805
60631,183003,176604,florenteen rust/ivori,3.0,12,0.016865916052214675
60632,183013,176610,"wood,pine, round circl",1.0,0,0.0
60633,183014,176611,u shape sette cushion,1.0,0,0.0
60634,183016,176613,nonslip floor wax,1.67,4,0.0
60635,183018,176614,construct job site tool box,2.0,6,0.004714844448869746
60636,183021,176615,tabl for outsd,2.33,8,0.0
60637,183022,176616,2 inch squar steel,1.67,4,0.00887466539759219
60638,183023,176617,switchplat cover polish brass,1.67,4,0.012159208098086606
60639,183027,176621,50 amp singl phase breaker,2.67,10,0.004980291414926267
60640,183028,176622,paint marker burgondi color,1.67,4,0.0
60641,183032,176626,pendant porch light fixtur,2.67,10,0.0
60642,183033,176627,brute lid rubbermaid,1.67,4,0.014020568482479031
60643,183035,176628,rumbl;eston,3.0,12,0.0
60644,183036,176629,hard wood floor engin 5x3/8 handscrap,2.67,10,0.006142555527106257
60645,183038,176631,undermount sink vaniti in bone,3.0,12,0.010535208758874771
60646,183041,176634,black and decker hand vac,2.33,8,0.026184357364819638
60647,183043,176636,kitcheen door blind,1.0,0,0.0
60648,183044,176637,flexibl hot water line,2.67,10,0.0
60649,183049,176642,candelabra to regular convert,1.0,0,0.0
60650,183053,176646,paint quart zise,2.33,8,0.010991318544821688
60651,183054,176647,moen gold plate tub and shower faucet,2.67,10,0.0
60652,183057,176648,toro springkler,2.67,10,0.0
60653,183059,176649,bar height chair and tabl,2.33,8,0.0
60654,183069,176656,sschlueter shower system,2.0,6,0.00424658827972773
60655,183078,176662,ceil fan kit,1.33,2,0.0
60656,183082,176662,ceil light batteri power with remot,2.0,6,0.0068672876579068814
60657,183084,176662,remot controll light dimmer,2.67,10,0.0
60658,183089,176667,bathroom vaniti with top 60 mapl,2.33,8,0.009817435945835703
60659,183090,176668,white melimin cabinet,2.67,10,0.0
60660,183094,176671,galvan gutter leaf cover,1.67,4,0.0
60661,183096,176672,secur gate pannel,2.67,10,0.004527494089621274
60662,183097,176673,ceram egg insul,2.0,6,0.0
60663,183102,176676,purpl glow stick,2.0,6,0.0
60664,183103,176677,vacum aa bag 58236c,2.0,6,0.0
60665,183104,176678,40inch round patio tabl,2.0,6,0.0
60666,183105,176679,bend,2.0,6,0.0
60667,183107,176681,polish faucet widespread,3.0,12,0.006073985994897608
60668,183111,176684,carlon 1' adapt,3.0,12,0.0
60669,183115,176686,tekton pressur gaug,1.67,4,0.0
60670,183118,176689,plastic lattic almond,2.67,10,0.005253494922360053
60671,183121,176692,slide door jimmi lock,2.33,8,0.0
60672,183124,176695,2 ton aircondit,1.67,4,0.0
60673,183139,176704,60 in tool box truck,2.0,6,0.007449430027351222
60674,183142,176707,oatey industri grade glue,1.67,4,0.0
60675,183144,176708,sealer for adob tile,2.33,8,0.01593056086781178
60676,183147,176709,fertil for shrub and rose,1.33,2,0.011003343063942465
60677,183155,176717,14 in dimond circular saw blade,3.0,12,0.001502013587917412
60678,183157,176719,continent soft touch shut-off,1.0,0,0.0
60679,183159,176721,hexagon umbrella in brown,2.67,10,0.0
60680,183162,176722,rosewood minwax water stain,2.0,6,0.00367154629661972
60681,183163,176723,toto water level,2.0,6,0.0
60682,183165,176725,2 ton aircondit,1.33,2,0.0
60683,183170,176726,show me all 60 inch vanitei,1.0,0,0.0
60684,183171,176727,impact aluminum door,1.67,4,0.0
60685,183174,176730,3/4 2ft pvc pipe,2.33,8,0.0
60686,183175,176731,hing with pishing with pin,2.33,8,0.0
60687,183182,176737,tape for mice,2.67,10,0.0
60688,183186,176738,wire rope tighten,2.67,10,0.0
60689,183188,176740,pond filter pump,2.67,10,0.0
60690,183193,176744,shower portabl shower,2.33,8,0.014968609922650936
60691,183194,176745,shower head /w filter,2.0,6,0.0
60692,183196,176747,rain drop emitt,1.67,4,0.015143724728589478
60693,183199,176749,cabin with drawer,1.33,2,0.008855334362916467
60694,183200,176750,male coupler for outlet,3.0,12,0.0
60695,183208,176756,curtain ratat,2.33,8,0.0
60696,183209,176757,gas wayer heater,2.67,10,0.0
60697,183210,176757,hot water heater 30 gallon 49 1/2,2.0,6,0.0
60698,183211,176758,mosiac lamp,3.0,12,0.0
60699,183212,176759,nibco ab 2x1/2,2.67,10,0.0
60700,183214,176760,monaco shower insert,1.0,0,0.0
60701,183218,176763,hunter fan 52 inch,3.0,12,0.0
60702,183219,176764,sand machinehardwood floor,1.67,4,0.0
60703,183227,176769,wire type thw,1.67,4,0.0
60704,183229,176771,stone look floor porcelain tile,2.67,10,0.0071680045306667635
60705,183231,176773,harbor breez antiqu bronz,1.0,0,0.007382755821874582
60706,183232,176774,electr hand t,1.33,2,0.005197870685409017
60707,183234,176775,25w night light bulb,2.33,8,0.005866273289976948
60708,183239,176779,anderson 4000 window,2.33,8,0.0
60709,183242,176782,pvc umbrella holder,2.0,6,0.0
60710,183243,176783,milwauke cutt,2.67,10,0.0
60711,183245,176785,stainstess steel spray paint,2.33,8,0.0
60712,183246,176786,custom grout 1500,1.67,4,0.004092329900864366
60713,183248,176786,laticret grout 125,2.33,8,0.0
60714,183250,176788,electr fence. kit,1.67,4,0.0
60715,183257,176794,alltyp of fenc,2.0,6,0.0
60716,183259,176795,metal regist for floor,1.33,2,0.0
60717,183262,176798,120 gallon water heater propan,1.67,4,0.008555672111433672
60718,183263,176798,electr stovetop mini,2.0,6,0.0
60719,183267,176800,dewalt masonri hammer bit,2.67,10,0.007544723553181277
60720,183268,176801,knotti bevel pine,2.67,10,0.0
60721,183272,176802,delta bathroom falcet,3.0,12,0.0
60722,183274,176802,lasco delta faucet,2.33,8,0.0
60723,183275,176802,linwood 8 in. chrome,2.33,8,0.00775787768756509
60724,183278,176804,1/2 plyweood,3.0,12,0.0
60725,183280,176805,carlisl trim lid,1.67,4,0.010526203921780188
60726,183281,176806,linden champagn bronz,2.67,10,0.0
60727,183283,176807,kitchen cabinet imag,2.0,6,0.0
60728,183284,176807,kitchen cabinet idea,2.33,8,0.0
60729,183285,176807,kitchen cabinet with seat,1.33,2,0.0
60730,183287,176807,westminst kitchen cabinet,1.67,4,0.0
60731,183289,176809,jab size 6,1.67,4,0.008375226140856052
60732,183292,176811,interior door 82 inch in length,2.0,6,0.0
60733,183293,176812,st paul quartz 49,2.0,6,0.0
60734,183294,176813,carpet grass 10 feet,2.33,8,0.013821465127100488
60735,183296,176814,tank rug cover,2.0,6,0.0
60736,183303,176818,joist hanger case,3.0,12,0.0
60737,183304,176819,din chair seat,2.0,6,0.0
60738,183306,176821,3/4 sharkbit,2.0,6,0.005737331506656762
